comment_id,author,content
https://www.facebook.com/jeng.steven.2025?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzE2NTM5MTYwNjUzMzEyMTQ%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"Jeng Steven
王大陸昔「拿鐵鎚砸計程車」凶狠片段被翻出！網酸：本色演出
https://www.ettoday.net/news/20250306/2920487.htm?from=ettoday_app
38週
讚
回覆"
https://www.facebook.com/shen.kao.18?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzYzNjc5NzM3NTcxOTg1NQ%3D%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"Bin LerDen
真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~
38週
讚
回覆"
https://www.facebook.com/profile.php?id=100027127490334&comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3Xzk2ODU1MzY0NTM3NjgyNg%3D%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"陳佳冠
王大陸
的媽媽是北港香爐
38週
讚
回覆"
https://www.facebook.com/chen.xin.yu.219038?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzY2Njk1MTk4MjY3NzQyOQ%3D%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"陳芯妤
演算法怎麼把我推回來找他了
38週
讚
回覆"
https://www.facebook.com/pulsatoryhero?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3Xzg2NzUzNjY5ODc4MTkyMg%3D%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"Hero Liu
陳芯妤
38週
讚
回覆"
https://www.facebook.com/SimpleYaoHua?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzkzMzE2ODk2OTM1NDQyNjk%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"簡耀華
百萬逃兵
五百萬教唆打人
38週
讚
回覆"
https://www.facebook.com/profile.php?id=61564050927138&comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzUyMTgxNTAyMDk1NzIyNg%3D%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"江冧
好會打人喔 我好怕喔 趕快來打我 可以試試看
38週
讚
回覆"
https://www.facebook.com/edison.du.2025?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzI1Mjk5MDE2NTU2MzY4OTY1&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"Edison Du
給你們殺人犯&逃兵滿滿的大平台
38週
讚
回覆"
https://www.facebook.com/jin.xin.889208?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzEyMDgwNTI3NDc0MDMyNjc%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"方林
靠老爸有錢了不起，屁股洗干淨，等著吃勞飯吧！
38週
讚
回覆"
https://www.facebook.com/xu.zhe.wei.986646?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzQwNjcyOTIyNTY5Mjk3Nzk%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"許哲偉
花 百萬逃兵 還閃不過 然後連車門也不會開 這咖小 倒底活在世界上浪費糧食做啥 真有夠廢的 不如改名叫 王廢物
38週
讚
回覆"
https://www.facebook.com/jackalchien1?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzYyNDczOTg4MzY3ODYxOA%3D%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"Jackal Chien
爛貨
38週
讚
回覆"
https://www.facebook.com/jeng.steven.2025?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzE3ODkyNDk5NzUxOTA3NTQ%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"Jeng Steven
把犯罪證據拍攝下來，厲害了，我的王大陸。
38週
讚
回覆"
https://www.facebook.com/John010122?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzQxMjczMDEyMTA4MjU0OTA%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"David Chou
不是打這個就是打那個
裝純情，原來是到處逞兇鬥狠的惡霸
（以上純屬看完影片的心得分享）
38週
讚
回覆
已編輯"
https://www.facebook.com/grass.huang.181897?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzExNzQzNjEyMTA4MjAwNjM%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"Grass Huang
有你就拒看
38週
讚
回覆
7"
https://www.facebook.com/sung.nini.92?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3Xzk5OTAxMzI3NTQ5NjU0Mw%3D%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"Sung Nini
Grass Huang
不看！
38週
讚
回覆"
https://www.facebook.com/killme0801?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzEzMTA2MzgxMjAyMzkxMzU%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"劉韋恩
續集是一拳進警局嗎？
38週
讚
回覆"
https://www.facebook.com/profile.php?id=100027127490334&comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzYwNzk0NjAyMjE0Mzg2MQ%3D%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"陳佳冠
王大陸
的媽媽是北港香爐
38週
讚
回覆"
https://www.facebook.com/llibibi?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzQxMTUxNDk4OTg3MjI5ODc%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"李比比
如果是普通傷害罪，會主動被檢察官以「殺人未遂」的罪名偵辦，甚至聲請羈押，一定不是這麼簡單的「把人打得很慘」而已，而是有可能真的把人往死裡打的狀況，甚至在教唆的過程中，有某些聯繫要求的字眼，讓檢察官覺得有構成犯罪的高度可能。
這件事，可以說天網恢恢，也可以說可惡至極。
這件事之所以天網恢恢，是因為王大陸原本涉嫌的只是兵役法，也就是逃避兵役的問題。他教唆別人毆打司機與派遣員，其實偵辦進度陷入膠著，因為被害人無法指認出這些打他的人究竟是誰。但真的天道好還，在他的手機裡，發現他有教唆人家行兇的畫面，甚至還跟別人炫耀，所以才會被檢察官逮捕聲押。
這件事之所以可惡，真的可以說可惡，是因為只不過是車型與服務或許不符合他的期待，就要找人狠狠的毆打弱勢的司機與派遣員，而且竟然事後還得意洋洋，跟朋友炫耀做了這件事，這真的令人髮指。
往後王大陸應該不用服兵役了，因為他涉犯重罪，可能會判處五年以上有期徒刑，只要判處五年以上，就可以直接免役。希望他能在獄中好好反省，大陸不要以為這裡是大陸，傷害別人，是要付出代價的。 摘自呂秋遠律師
38週
讚
回覆
已編輯"
https://www.facebook.com/zhihong.liu.12?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzEwMzI1NzY4NDUzMzk1NjQ%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"Liu Zhihong
垃圾
38週
讚
回覆"
https://www.facebook.com/chi.pei.yun.2025?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzEzMDA1NjIxOTc5MTQ4MjY%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"池佩荺
該關就抓去關 教唆打司機就是不對，雖然我在健身房看過你，你不自愛真的沒辦法，打人是無法解決事情的，司機應該現在很可憐，他被打的不知道有沒有後遺症還有後續的賠償休養治療等等的問題
38週
讚
回覆"
https://www.facebook.com/george0897?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzM5Mzg3NDA1NjYzOTk0MTQ%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"喬治
我還是忍不住要再再一次的留言
恭喜你順利進入人生新舞台~~監獄聲押！
這可是個滿滿的大平台啊，沒有世俗的紛擾，沒有兵役的煩惱，只有無限的時間讓你沉澱~~檢視自己的人生，順便還能認識一些志同道合的新朋友，人生閱歷直接升級！
想當初，許多人都在煩惱兵役的事，而你聰明，直接走一條與眾不同的路線，3月15號如願以償，成功閃避！這波操作，真的讓人嘆為觀止~~
希望你能好好利用這段時間，好好學習，好好成長，期待你未來帶著滿滿的故事回歸娛樂圈，或許下一部戲就叫《監獄風雲：王大陸篇》！
38週
讚
回覆"
https://www.facebook.com/hungyen.yu?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzIwNjczODc1OTM3MTQyNTk%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"尤宏彥
難看死了 誰要看阿
38週
讚
回覆"
https://www.facebook.com/bo.hem.3?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzI5MjYzMTMwMTc1MzEzNjU%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"彭冠瑋
今天打人沒
38週
讚
回覆
6"
https://www.facebook.com/bo.hem.3?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzYzMDU1OTY0NjUwMzgzOA%3D%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"彭冠瑋
Su Yi-hao
垃圾
38週
讚
回覆"
https://www.facebook.com/suyihau?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzE0MDAxNDIwNTgwNjI4MTc%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"Su Yi-hao
彭冠瑋
……….
38週
讚
回覆"
https://www.facebook.com/george0897?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzY2NDcwMTMxMjU5MDM0OA%3D%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"喬治
還是忍不住要再次給你留言
得知你有很大的機會可以去坐牢
替你感到非常開心
我也感到10分的爽
38週
讚
回覆"
https://www.facebook.com/profile.php?id=100085174744146&comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzE3NDg1MTcxODU3MjM4NDc%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"陳強強
臭嘴 哈哈哈哈哈
38週
讚
回覆"
https://www.facebook.com/tin.roy.2025?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzkwMjg5ODU5NzcyMjY5OTM%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"Tin Roy
噁心 滾出演藝圈
38週
讚
回覆"
https://www.facebook.com/xiong.gai.zan.763774?comment_id=Y29tbWVudDoyMTMyNzM2MjkwMTc4OTQ3XzExMzgzMTA0ODA5NDMzMzA%3D&__cft__[0]=AZUt7qVnLnr9y4ZIXe4IUAmHOfZQdz_dnmWfmY7KOASnfj6OsOBzWgXWUOX2ftECEGXe46pYSCfrxEbokmTgxXesjyQkAi_oNVR6be6gOGrm7NwIDPFs74JEOnPsw-0NBX3sxzG7Lq2XUqQSISoEEvGr-zteuLwh06IQx8GsX3zTCw&__tn__=R]-R,,"熊蓋讚
小知識：特斯拉的把手壓一下就會彈出來，不要氣到亂打人喔！
#王大陸 #特斯拉 #Uber
38週
讚
回覆"
